"Ii" "E.Ii" "Var.Ii" "Z.Ii" "Pr(z != 0)"
"589" 1.30676101944271 -0.000721500721500722 0.199120491722653 2.93006944376485 0.0033888626098009
"590" 2.63417708645286 -0.000721500721500722 0.199120491722653 5.90480998302688 3.53053440429786e-09
"591" 1.00912849251847 -0.000721500721500722 0.199120491722653 2.26307469686629 0.0236310850464089
"592" 0.682759041996432 -0.000721500721500722 0.199120491722653 1.53168047965499 0.125601301712289
"593" 4.47959296359396 -0.000721500721500722 0.165813771492698 11.0026728134077 3.70970394904337e-28
"594" 0.845857632573931 -0.000721500721500722 0.142023257042731 2.24640380247791 0.0246781549997856
"595" 0.457609539399582 -0.000721500721500722 0.165813771492698 1.12556083168854 0.260351454968559
"596" -1.24674976169821 -0.000721500721500722 0.199120491722653 -2.79235039646786 0.00523266581794212
"597" 0.274531900060419 -0.000721500721500722 0.165813771492698 0.675962174910405 0.499064660715697
"598" 1.54570461838673 -0.000721500721500722 0.199120491722653 3.46554225296245 0.000529163370765353
"599" -0.0126083857980624 -0.000721500721500722 0.199120491722653 -0.0266385196033087 0.978748049950882
"600" 0.210586237667067 -0.000721500721500722 0.199120491722653 0.473540822102646 0.635827384004651
"601" 0.503380669269768 -0.000721500721500722 0.142023257042731 1.33763872385757 0.181014234746943
"602" 0.04776663744875 -0.000721500721500722 0.249080572067584 0.0971550951193827 0.92260322818141
"603" 0.00058259287711949 -0.000721500721500722 0.249080572067584 0.00261299654718975 0.997915132770059
"604" 0.548036470066621 -0.000721500721500722 0.142023257042731 1.45613321157575 0.145355798094789
"605" 3.24594838933523 -0.000721500721500722 0.165813771492698 7.9731114451794 1.54728527387699e-15
"606" 5.51700322070399 -0.000721500721500722 0.165813771492698 13.5503256005427 7.88794768937214e-42
"607" 3.82996696160541 -0.000721500721500722 0.165813771492698 9.40733337732764 5.08883259137742e-21
"608" 0.124139572232555 -0.000721500721500722 0.165813771492698 0.306631497361737 0.759123876382187
"609" -0.0651595834409263 -0.000721500721500722 0.249080572067584 -0.129113805812356 0.89726759798896
"610" 0.517392448758846 -0.000721500721500722 0.142023257042731 1.37481908123447 0.169187540934837
"611" 3.01743080256149 -0.000721500721500722 0.165813771492698 7.41192221183278 1.244817706584e-13
"612" 0.794535202312785 -0.000721500721500722 0.199120491722653 1.7821709503369 0.0747213584845683
"613" 0.321430856027407 -0.000721500721500722 0.165813771492698 0.791135757458037 0.428864775008417
"614" 1.69175699441645 -0.000721500721500722 0.165813771492698 4.15635716511623 3.23362176287704e-05
"615" -0.0581515278117654 -0.000721500721500722 0.142023257042731 -0.152390988813752 0.878878563956585
"616" -0.701275256990947 -0.000721500721500722 0.199120491722653 -1.56994156579776 0.116428706328946
"617" 0.886884831123577 -0.000721500721500722 0.142023257042731 2.35526976810616 0.0185092629292406
"618" 0.576248730355555 -0.000721500721500722 0.165813771492698 1.41691274712499 0.156508439155403
"619" 0.66571455010482 -0.000721500721500722 0.165813771492698 1.63662124092038 0.101709634582368
"620" 0.138447244898884 -0.000721500721500722 0.165813771492698 0.341768013408275 0.732525483221736
"621" 3.59544918441289 -0.000721500721500722 0.165813771492698 8.83140898810709 1.03365284498505e-18
"622" 0.233039119736155 -0.000721500721500722 0.142023257042731 0.620285483084805 0.535069850668146
"623" 0.93560609139825 -0.000721500721500722 0.165813771492698 2.29941586116622 0.0214813361281189
"624" -0.0109757201462083 -0.000721500721500722 0.142023257042731 -0.0272096447941475 0.978292523122052
"625" 0.923363399745364 -0.000721500721500722 0.165813771492698 2.26935048703121 0.0232470206040583
"626" -0.387626236506755 -0.000721500721500722 0.142023257042731 -1.02665449156706 0.304583185330179
"627" 0.016192264530025 -0.000721500721500722 0.142023257042731 0.0448807974126936 0.964202322864306
"628" 0.692410414185293 -0.000721500721500722 0.199120491722653 1.55330921296871 0.120349280305328
"629" 0.614102097594231 -0.000721500721500722 0.165813771492698 1.50987234135217 0.131076001451429
"630" 0.437886080819943 -0.000721500721500722 0.124180371205256 1.24465691857035 0.213257888358972
"631" 2.75038083237803 -0.000721500721500722 0.165813771492698 6.75610586899313 1.41749859510738e-11
"632" 1.12423906635512 -0.000721500721500722 0.165813771492698 2.76265720768347 0.00573329445045135
"633" 1.0647685642373 -0.000721500721500722 0.165813771492698 2.61661065624985 0.00888075739566031
"634" 0.0533590169598208 -0.000721500721500722 0.124180371205256 0.153466773773865 0.878030190574075
"635" 0.373257690309695 -0.000721500721500722 0.165813771492698 0.918411131788227 0.358403665019677
"636" 1.35390867409924 -0.000721500721500722 0.199120491722653 3.03572737809572 0.00239956219712403
"637" 0.200246480426304 -0.000721500721500722 0.199120491722653 0.450369417300003 0.652444092926931
"638" 0.146507872876496 -0.000721500721500722 0.165813771492698 0.361563153462537 0.717678503570546
"639" 3.75568182929374 -0.000721500721500722 0.249080572067584 7.52665985138423 5.20547424754845e-14
"640" -0.597773661901457 -0.000721500721500722 0.165813771492698 -1.46622957703588 0.142585753447009
"641" 0.137753581643821 -0.000721500721500722 0.165813771492698 0.340064528106308 0.733807934001029
"642" 5.19857709883724 -0.000721500721500722 0.249080572067584 10.4177716253111 2.05716564769407e-25
"643" 0.278547920284658 -0.000721500721500722 0.142023257042731 0.741043411762324 0.458667118910786
"644" 0.0398408861339394 -0.000721500721500722 0.142023257042731 0.107632584463717 0.914287148465111
"645" 0.0359184763941859 -0.000721500721500722 0.142023257042731 0.0972244420849182 0.922548158015741
"646" 3.70334106566078 -0.000721500721500722 0.165813771492698 9.09636786053635 9.34032244007703e-20
"647" 3.18156755782818 -0.000721500721500722 0.142023257042731 8.44422684254271 3.06064351591834e-17
"648" -0.25862653862951 -0.000721500721500722 0.199120491722653 -0.577965410101518 0.563287472533219
"649" 0.0212428138255767 -0.000721500721500722 0.199120491722653 0.0492220476489037 0.960742341077487
"650" 0.0964741181832952 -0.000721500721500722 0.142023257042731 0.257909271921225 0.796476928927654
"651" 2.07730100277384 -0.000721500721500722 0.124180371205256 5.89690008738703 3.70393979710337e-09
"652" 0.11395100065345 -0.000721500721500722 0.142023257042731 0.304284304912637 0.760911301470292
"653" 1.6985089245869 -0.000721500721500722 0.199120491722653 3.80797683359194 0.000140108395043245
"654" 1.41871198704209 -0.000721500721500722 0.142023257042731 3.76647694098536 0.000165567367919099
"655" 3.38075095751356 -0.000721500721500722 0.165813771492698 8.30415708134766 1.00530570214675e-16
"656" 0.812495306840401 -0.000721500721500722 0.142023257042731 2.15787663184523 0.0309374247896758
"657" 0.282878044230627 -0.000721500721500722 0.142023257042731 0.752533426711737 0.451730335818574
"658" 2.704452455794 -0.000721500721500722 0.165813771492698 6.64331581721666 3.06703678544368e-11
"659" 1.36721842615146 -0.000721500721500722 0.142023257042731 3.62983840781297 0.0002835987042059
"660" 0.588334807896837 -0.000721500721500722 0.199120491722653 1.32007569043657 0.186809748174223
"661" 2.99862302170611 -0.000721500721500722 0.124180371205256 8.51137797913979 1.7187834542463e-17
"662" 0.946782158219091 -0.000721500721500722 0.165813771492698 2.32686183790511 0.0199726198971016
"663" 1.55630138269958 -0.000721500721500722 0.249080572067584 3.11978789143614 0.0018098130980176
"664" 0.0272558937769197 -0.000721500721500722 0.249080572067584 0.056057966468884 0.955295629151247
"665" -0.0311115905813144 -0.000721500721500722 0.165813771492698 -0.0746314166473749 0.940507976949908
"666" 0.233656865699159 -0.000721500721500722 0.199120491722653 0.525242119215825 0.599414888461176
"667" 0.0683498629588393 -0.000721500721500722 0.142023257042731 0.183281358955611 0.854577260046226
"668" 0.163085950555059 -0.000721500721500722 0.165813771492698 0.40227528785071 0.687481439445197
"669" 0.645759162005329 -0.000721500721500722 0.165813771492698 1.58761517050456 0.112373385631973
"670" 0.160038597780377 -0.000721500721500722 0.199120491722653 0.360263517968731 0.718650078586971
"671" 0.0199534209612839 -0.000721500721500722 0.249080572067584 0.0414260901423747 0.966956213720126
"672" 0.347205546089462 -0.000721500721500722 0.142023257042731 0.923226914297573 0.355888965777581
"673" 0.654692071465365 -0.000721500721500722 0.142023257042731 1.73914461489851 0.0820093286720677
"674" 2.05610225608484 -0.000721500721500722 0.199120491722653 4.60934379472316 4.0394189336014e-06
"675" 0.794522429165636 -0.000721500721500722 0.165813771492698 1.9529452312079 0.0508260852929823
"676" 0.225013745431547 -0.000721500721500722 0.199120491722653 0.505872879318274 0.612945892371824
"677" 0.0683030254746203 -0.000721500721500722 0.249080572067584 0.138303607051444 0.890000474893121
"678" 0.227422106218445 -0.000721500721500722 0.165813771492698 0.560270820636343 0.575294727232222
"679" 1.3279120173196 -0.000721500721500722 0.199120491722653 2.97746884806163 0.00290639178742074
"680" 1.01892932496651 -0.000721500721500722 0.124180371205256 2.89351007171003 0.00380962072628943
"681" 0.134649247299601 -0.000721500721500722 0.142023257042731 0.359207250851007 0.719440052732822
"682" 0.122152108555527 -0.000721500721500722 0.249080572067584 0.246200362551676 0.805527134919653
"683" 0.586299925056323 -0.000721500721500722 0.199120491722653 1.31551551625398 0.188336706112025
"684" 0.321047765009867 -0.000721500721500722 0.165813771492698 0.79019496967242 0.429413913334057
"685" 0.300737770592838 -0.000721500721500722 0.165813771492698 0.740318063666706 0.459107022827237
"686" -0.0303363847217211 -0.000721500721500722 0.165813771492698 -0.0727276805359756 0.942022820988798
"687" -0.0752201975573428 -0.000721500721500722 0.165813771492698 -0.182952512114628 0.854835279465452
"688" 0.623104376047346 -0.000721500721500722 0.249080572067584 1.24995235293639 0.211316953237216
"689" -0.110064583264712 -0.000721500721500722 0.33234737264247 -0.189668490670303 0.849568913376763
"690" 0.881114658464064 -0.000721500721500722 0.142023257042731 2.33995857356629 0.0192858789716983
"691" 1.57041909673412 -0.000721500721500722 0.199120491722653 3.52092742003542 0.000430040307349851
"692" -0.0219475458937889 -0.000721500721500722 0.165813771492698 -0.0521265263885847 0.95842787669222
"693" 0.559837616805273 -0.000721500721500722 0.199120491722653 1.25621346087496 0.209038587624487
"694" 0.241083389160159 -0.000721500721500722 0.199120491722653 0.541884964631262 0.587897755094102
"695" 0.85658678734535 -0.000721500721500722 0.165813771492698 2.10536172604647 0.0352598327787744
"696" 0.103882822730932 -0.000721500721500722 0.142023257042731 0.277568322578974 0.781343751831282
"697" 0.834923319315521 -0.000721500721500722 0.249080572067584 1.67437140381949 0.0940576292569004
"698" -0.0256500326374847 -0.000721500721500722 0.142023257042731 -0.0661480382445429 0.947259965582442
"699" -0.100628549088811 -0.000721500721500722 0.199120491722653 -0.223891780672547 0.822841511470969
"700" 0.333669345447614 -0.000721500721500722 0.142023257042731 0.887308508802998 0.37491282578294
"701" 0.0427082849051278 -0.000721500721500722 0.249080572067584 0.087019735399085 0.93065582503208
"702" 0.899120319343965 -0.000721500721500722 0.165813771492698 2.20981478172074 0.0271180194204098
"703" 0.413943954724438 -0.000721500721500722 0.142023257042731 1.10031776030667 0.271193696539686
"704" 0.31998943183402 -0.000721500721500722 0.142023257042731 0.851008759907079 0.39476448670092
"705" 0.171187522491505 -0.000721500721500722 0.124180371205256 0.487834146310854 0.625667322835277
"706" 0.635089217359517 -0.000721500721500722 0.165813771492698 1.56141211917634 0.118426544225861
"707" -0.000421143175380918 -0.000721500721500722 0.199120491722653 0.000673101517241928 0.999462942732093
"708" 0.0379370468437463 -0.000721500721500722 0.199120491722653 0.086633838092944 0.930962568099596
"709" -0.069882303400943 -0.000721500721500722 0.249080572067584 -0.13857666259037 0.889784685905156
"710" 1.85784700002515 -0.000721500721500722 0.110302571109441 5.59610371038679 2.19222594090864e-08
"711" 0.338576883474639 -0.000721500721500722 0.165813771492698 0.833242652309762 0.404707891973915
"712" 0.267719006231184 -0.000721500721500722 0.142023257042731 0.712308810648618 0.476273569329464
"713" -0.0331236240161907 -0.000721500721500722 0.199120491722653 -0.072613185962095 0.942113933541311
"714" 0.359527259720254 -0.000721500721500722 0.33234737264247 0.624894022279209 0.532040615903863
"715" 0.00782673356769875 -0.000721500721500722 0.165813771492698 0.0209925945523523 0.983251563066578
"716" 1.32264539833095 -0.000721500721500722 0.165813771492698 3.24989978233428 0.00115445684393937
"717" 0.287432755138217 -0.000721500721500722 0.165813771492698 0.707643854525696 0.479166451887403
"718" 0.158172407586164 -0.000721500721500722 0.142023257042731 0.421626125396539 0.673297933971144
"719" 0.0373079329259735 -0.000721500721500722 0.165813771492698 0.09339197483458 0.925592165808705
"720" 0.480541092908712 -0.000721500721500722 0.165813771492698 1.18187571368481 0.237255019788842
"721" 1.48801208446531 -0.000721500721500722 0.142023257042731 3.95036524656833 7.80320214987081e-05
"722" 0.0818110301344677 -0.000721500721500722 0.199120491722653 0.184955472098611 0.853263961039535
"723" 0.107970143425519 -0.000721500721500722 0.142023257042731 0.288414057359282 0.773029808483603
"724" 0.140899701686457 -0.000721500721500722 0.110302571109441 0.426417931836372 0.669803337221165
"725" 0.0203589113350968 -0.000721500721500722 0.142023257042731 0.0559370245961591 0.955391975627947
"726" 0.158949294509241 -0.000721500721500722 0.498880973792242 0.226061714811727 0.821153420969983
"727" 0.313648894355294 -0.000721500721500722 0.142023257042731 0.834184098228355 0.404177250530825
"728" 0.0947673826301096 -0.000721500721500722 0.249080572067584 0.191329918923579 0.848267122141978
"729" 1.20458211989199 -0.000721500721500722 0.199120491722653 2.70108644265102 0.00691133729314521
"730" -0.0324323850930836 -0.000721500721500722 0.33234737264247 -0.0550062741664677 0.956133465300603
"731" -0.129126857857467 -0.000721500721500722 0.33234737264247 -0.222734257307362 0.823742337555238
"732" -0.0216042937389673 -0.000721500721500722 0.142023257042731 -0.0554126410583584 0.955809725203472
"733" 0.0945091615338938 -0.000721500721500722 0.33234737264247 0.165188830929254 0.868795356124488
"734" 0.537022709743758 -0.000721500721500722 0.199120491722653 1.20508523467513 0.228170399248657
"735" 0.0210817598161179 -0.000721500721500722 0.142023257042731 0.0578551082253413 0.953864041635475
"736" 0.87782251611629 -0.000721500721500722 0.249080572067584 1.76032800481518 0.078352208516121
"737" 0.953085290455955 -0.000721500721500722 0.165813771492698 2.34234095265347 0.0191631996899877
"738" 0.0635036882241163 -0.000721500721500722 0.124180371205256 0.182254774271604 0.855382789085087
"739" 0.43269930370093 -0.000721500721500722 0.124180371205256 1.22993816244768 0.218720262091965
"740" 0.367501918794657 -0.000721500721500722 0.165813771492698 0.904276215305668 0.365848955435745
"741" 1.01491986020901 -0.000721500721500722 0.165813771492698 2.49419313735378 0.0126243831586291
"742" 0.227957159532253 -0.000721500721500722 0.124180371205256 0.648931957842455 0.516382357200039
"743" -0.00521328214994492 -0.000721500721500722 0.142023257042731 -0.0119189742386852 0.990490259636918
"744" 0.340289996548254 -0.000721500721500722 0.199120491722653 0.764207056471487 0.444743862094643
"745" 0.545907471699642 -0.000721500721500722 0.142023257042731 1.45048389913826 0.146923625892402
"746" 1.01194857246754 -0.000721500721500722 0.165813771492698 2.48689630425998 0.0128862953753038
"747" 0.540987610281725 -0.000721500721500722 0.124180371205256 1.5372328733881 0.124236292907083
"748" -0.305535215616761 -0.000721500721500722 0.165813771492698 -0.748555843734572 0.454124954676376
"749" 0.779036138143065 -0.000721500721500722 0.142023257042731 2.06909248771346 0.0385374085505501
"750" -0.247862189631193 -0.000721500721500722 0.33234737264247 -0.428694713542538 0.668145408309651
"751" 0.878144827433407 -0.000721500721500722 0.165813771492698 2.15830355936564 0.0309042381789846
"752" -0.182334953817578 -0.000721500721500722 0.249080572067584 -0.363896676101591 0.715935166831623
"753" 1.06898359590188 -0.000721500721500722 0.142023257042731 2.83847014658957 0.00453303595141258
"754" 0.0822802111568693 -0.000721500721500722 0.142023257042731 0.220245637817627 0.825679855295491
"755" 0.617723765645026 -0.000721500721500722 0.199120491722653 1.38593636983689 0.165766333958369
"756" 0.483426295597291 -0.000721500721500722 0.199120491722653 1.08497562482259 0.27793245125671
"757" -0.0396333690104876 -0.000721500721500722 0.165813771492698 -0.0955590413914281 0.923870796509117
"758" 0.93118633571261 -0.000721500721500722 0.124180371205256 2.64451775323004 0.0081807415139386
"759" 0.00732324922305414 -0.000721500721500722 0.165813771492698 0.0197561470764174 0.984237900612058
"760" 1.45348183532199 -0.000721500721500722 0.199120491722653 3.25887091739231 0.00111856549488213
"761" -0.0634105532482356 -0.000721500721500722 0.199120491722653 -0.140486220224257 0.888275839186174
"762" 0.0238902373810737 -0.000721500721500722 0.165813771492698 0.0604410480265872 0.951804366799984
"763" 0.140853377588755 -0.000721500721500722 0.249080572067584 0.283671868786807 0.776661854941549
"764" 0.299297269025161 -0.000721500721500722 0.165813771492698 0.736780506746853 0.461255839359036
"765" 0.15246035487571 -0.000721500721500722 0.199120491722653 0.343280669150527 0.73138732202284
"766" 0.12116997202792 -0.000721500721500722 0.124180371205256 0.345897041585817 0.729420092050062
"767" -0.0326181790221347 -0.000721500721500722 0.165813771492698 -0.0783312684793914 0.937564545219472
"768" 0.00554800328884978 -0.000721500721500722 0.142023257042731 0.016636173860887 0.986726865978864
"769" -0.174151284421364 -0.000721500721500722 0.142023257042731 -0.460197175011562 0.645374698525199
"770" 0.64940697193316 -0.000721500721500722 0.124180371205256 1.84489948533354 0.0650521615665401
"771" -0.00546558112891666 -0.000721500721500722 0.142023257042731 -0.0125884513890576 0.989956134266695
"772" 0.0800248875748065 -0.000721500721500722 0.165813771492698 0.198295476436915 0.842813890701169
"773" 0.5881658303306 -0.000721500721500722 0.165813771492698 1.44617853928186 0.148127131406048
"774" -0.0415777114617063 -0.000721500721500722 0.33234737264247 -0.0708699228644865 0.943501281243585
"775" 0.956839298591388 -0.000721500721500722 0.249080572067584 1.91865297473753 0.0550282665379852
"776" 0.302429968739681 -0.000721500721500722 0.199120491722653 0.67936270183487 0.49690807648784
"777" 0.000364753819270336 -0.000721500721500722 0.165813771492698 0.00266760366920102 0.997871562742369
"778" -0.0392170909427398 -0.000721500721500722 0.165813771492698 -0.0945367534660366 0.924682788122105
"779" 0.0798775708367682 -0.000721500721500722 0.199120491722653 0.180622588162051 0.856663824706771
"780" 0.0682949372351631 -0.000721500721500722 0.165813771492698 0.169489282868907 0.865411801442949
"781" -0.00173631570132308 -0.000721500721500722 0.165813771492698 -0.00249216372602013 0.99801154309836
"782" 0.0282634594528332 -0.000721500721500722 0.165813771492698 0.0711807253370046 0.943253921452996
"783" 0.082061347333814 -0.000721500721500722 0.165813771492698 0.203296576383022 0.838903231307744
"784" 0.0536875084330566 -0.000721500721500722 0.142023257042731 0.144374696052424 0.88520459707784
"785" 0.0578049568316455 -0.000721500721500722 0.142023257042731 0.155300374911401 0.876584520064344
"786" 0.0908797077584713 -0.000721500721500722 0.165813771492698 0.2249525416676 0.82201619426955
"787" 0.157194701163114 -0.000721500721500722 0.165813771492698 0.387807667321385 0.698158371036183
"788" 0.0125006246110231 -0.000721500721500722 0.33234737264247 0.0229353379925273 0.981701852161321
"789" 0.469636465568957 -0.000721500721500722 0.249080572067584 0.942450559653496 0.345962012171366
"790" 0.834292142862524 -0.000721500721500722 0.165813771492698 2.05061095337426 0.0403048488379823
"791" 0.31583806288234 -0.000721500721500722 0.249080572067584 0.634286563136199 0.525893823971846
"792" 0.191601311615051 -0.000721500721500722 0.165813771492698 0.472302780429229 0.636710686039365
"793" 0.331183855173843 -0.000721500721500722 0.165813771492698 0.815086991107452 0.415022517471868
"794" -0.0148748318815854 -0.000721500721500722 0.165813771492698 -0.0347574870501891 0.972273120550903
"795" -0.0956005069374212 -0.000721500721500722 0.165813771492698 -0.233002096296949 0.815759777956991
"796" 0.107733126503254 -0.000721500721500722 0.142023257042731 0.287785131255996 0.773511219645338
"797" -0.0621791075712041 -0.000721500721500722 0.249080572067584 -0.123141862414423 0.901994762111524
"798" 0.411661522440686 -0.000721500721500722 0.165813771492698 1.01272254744527 0.311192704921946
"799" 0.123716388495294 -0.000721500721500722 0.142023257042731 0.3301968315954 0.741251240729952
"800" 0.437198917096747 -0.000721500721500722 0.249080572067584 0.877455836692763 0.38023909642338
"801" 0.169907915561713 -0.000721500721500722 0.124180371205256 0.48420294683952 0.628241845748402
"802" 0.0587867350866703 -0.000721500721500722 0.165813771492698 0.146139217127575 0.883811487943318
"803" 0.37719759303185 -0.000721500721500722 0.142023257042731 1.00281102598387 0.31595204789298
"804" 0.11230350100944 -0.000721500721500722 0.165813771492698 0.277564694104652 0.781346537531668
"805" 0.628512824192206 -0.000721500721500722 0.165813771492698 1.54526193532461 0.122282918655837
"806" 0.538989123863026 -0.000721500721500722 0.124180371205256 1.53156167650874 0.125630635645469
"807" 0.205633041149654 -0.000721500721500722 0.165813771492698 0.50676164047245 0.612322074427135
"808" 0.283017725881997 -0.000721500721500722 0.142023257042731 0.752904072975545 0.451507560432251
"809" -0.0625179819040553 -0.000721500721500722 0.199120491722653 -0.138485967080043 0.889856359402025
"810" 0.0828536208006905 -0.000721500721500722 0.199120491722653 0.18729191867158 0.851431758843061
"811" -0.0518199024060154 -0.000721500721500722 0.249080572067584 -0.102385248505032 0.91845089212502
"812" 0.0642821461773655 -0.000721500721500722 0.165813771492698 0.159634745329373 0.873168807135668
"813" 0.223605481062477 -0.000721500721500722 0.165813771492698 0.550898023664835 0.581703582350605
"814" 0.188892922957048 -0.000721500721500722 0.33234737264247 0.328908612341498 0.742224764467082
"815" 0.154963002266306 -0.000721500721500722 0.142023257042731 0.413109945360117 0.67952606318598
"816" -0.0585018527057263 -0.000721500721500722 0.165813771492698 -0.141895912215415 0.887162223226438
"817" -0.0497581943070221 -0.000721500721500722 0.165813771492698 -0.120423398774812 0.904147756736378
"818" 0.201779520031916 -0.000721500721500722 0.199120491722653 0.453804960364794 0.649969213066585
"819" 0.0334814527594937 -0.000721500721500722 0.498880973792242 0.0484244993229085 0.961377934568924
"820" 0.301110754307503 -0.000721500721500722 0.199120491722653 0.676406341166269 0.49878269231512
"821" 0.32128508272345 -0.000721500721500722 0.199120491722653 0.721617028367363 0.470529966898684
"822" 0.139257448217194 -0.000721500721500722 0.142023257042731 0.371435145039195 0.710313452877722
"823" -0.0160875048498489 -0.000721500721500722 0.124180371205256 -0.0436048170483391 0.965219411902439
"824" 0.0396196221269551 -0.000721500721500722 0.142023257042731 0.107045458834118 0.914752915981171
"825" 0.572443671098547 -0.000721500721500722 0.165813771492698 1.40756835347273 0.159258923807845
"826" 0.0228809000095982 -0.000721500721500722 0.165813771492698 0.0579623361091223 0.953778629494085
"827" 0.799327895036518 -0.000721500721500722 0.165813771492698 1.96474640478945 0.049443596119235
"828" 0.235106032707805 -0.000721500721500722 0.249080572067584 0.472524772175123 0.636552264182002
"829" 0.117539955847021 -0.000721500721500722 0.142023257042731 0.313807623261361 0.753667154129375
"830" 0.0014139249950529 -0.000721500721500722 0.165813771492698 0.00524413870135918 0.995815801873751
"831" 0.0390436336976169 -0.000721500721500722 0.199120491722653 0.0891137001770588 0.928991549547155
"832" -0.0722369415805327 -0.000721500721500722 0.165813771492698 -0.175626287651386 0.860587548786859
"833" 0.404553160267028 -0.000721500721500722 0.142023257042731 1.07539921985635 0.282196030937616
"834" 0.161484530547153 -0.000721500721500722 0.165813771492698 0.398342550422529 0.690377699362181
"835" 0.423751211006232 -0.000721500721500722 0.249080572067584 0.850510830890023 0.395041141373926
"836" 0.0351056361859245 -0.000721500721500722 0.249080572067584 0.0717864002506007 0.942771895923603
"837" 0.319272224752876 -0.000721500721500722 0.249080572067584 0.641167551678505 0.521413829098477
"838" 0.3085828191905 -0.000721500721500722 0.199120491722653 0.693151244947276 0.488214641187652
"839" 0.105545586892785 -0.000721500721500722 0.165813771492698 0.260968734486442 0.7941166182495
"840" -0.0767549565782348 -0.000721500721500722 0.142023257042731 -0.201755320482838 0.840108012269824
"841" 2.06386396903916 -0.000721500721500722 0.165813771492698 5.07017054271945 3.97459384515795e-07
"842" 0.351736417928821 -0.000721500721500722 0.142023257042731 0.935249615222003 0.349659674571765
"843" 1.3779671524997 -0.000721500721500722 0.199120491722653 3.08964244872767 0.00200397582849909
"844" 0.744026533471643 -0.000721500721500722 0.199120491722653 1.66898098034933 0.0951211492151776
"845" -0.463736878969507 -0.000721500721500722 0.33234737264247 -0.803154858147821 0.421885233412824
"846" -0.243404297816601 -0.000721500721500722 0.165813771492698 -0.59597589301981 0.551191331388139
"847" 0.00946549101394952 -0.000721500721500722 0.199120491722653 0.0228290571748364 0.981786629787351
"848" -0.0313224075617746 -0.000721500721500722 0.249080572067584 -0.0613146663698926 0.951108610704727
"849" 0.304731408636247 -0.000721500721500722 0.199120491722653 0.684520230607602 0.493646718995072
"850" -0.000304484930902435 -0.000721500721500722 0.249080572067584 0.00083556948834795 0.999333312083347
"851" -0.0116836089637329 -0.000721500721500722 0.142023257042731 -0.0290880328489402 0.976794380163811
"852" 0.163231447475161 -0.000721500721500722 0.165813771492698 0.402632596477144 0.687218526239002
"853" 0.35952814571092 -0.000721500721500722 0.142023257042731 0.955925020779716 0.339110116921073
"854" 0.143213509745066 -0.000721500721500722 0.199120491722653 0.322558481319577 0.747029641351733
"855" 0.701628527616432 -0.000721500721500722 0.165813771492698 1.72481811797792 0.0845602555545027
"856" -0.280381269090331 -0.000721500721500722 0.249080572067584 -0.560350890387628 0.575240121838411
"857" 0.0589793742081715 -0.000721500721500722 0.165813771492698 0.14661229669416 0.883438047215388
"858" -0.0920589471057437 -0.000721500721500722 0.165813771492698 -0.224304799625607 0.822520141794087
"859" 0.104372875238686 -0.000721500721500722 0.124180371205256 0.298231147035748 0.765526750907897
"860" 0.165315479166148 -0.000721500721500722 0.199120491722653 0.372089013658629 0.709826575863458
"861" 0.757477544346 -0.000721500721500722 0.124180371205256 2.15157632200557 0.0314307386816586
"862" -0.000963310503499558 -0.000721500721500722 0.165813771492698 -0.000593831958806742 0.999526190676204
"863" 0.296776993806833 -0.000721500721500722 0.142023257042731 0.789414389105528 0.42986984861941
"864" -0.280300158038051 -0.000721500721500722 0.165813771492698 -0.686584059348123 0.492344876517927
"865" -0.171136911599529 -0.000721500721500722 0.249080572067584 -0.34145929455014 0.732757843645781
"866" -0.0591542628106158 -0.000721500721500722 0.142023257042731 -0.155051753325543 0.876780517356653
"867" 0.277028717463557 -0.000721500721500722 0.142023257042731 0.73701219617971 0.461114932604914
"868" 0.0763478952257668 -0.000721500721500722 0.142023257042731 0.204504194943581 0.837959514175698
"869" 0.0243575959358673 -0.000721500721500722 0.249080572067584 0.050250682191582 0.959922623990068
"870" -0.0221265239482654 -0.000721500721500722 0.165813771492698 -0.0525660573612138 0.958077661864647
"871" -0.296999947070792 -0.000721500721500722 0.165813771492698 -0.727595090212951 0.466861487003021
"872" 0.676857638760666 -0.000721500721500722 0.199120491722653 1.51845542996616 0.128899627197166
"873" 0.494973085979714 -0.000721500721500722 0.124180371205256 1.40665534021837 0.159529614606329
"874" -0.0734046319817475 -0.000721500721500722 0.142023257042731 -0.192865210135106 0.847064531746638
"875" 0.577913846564427 -0.000721500721500722 0.0992003310327898 1.83716599947176 0.0661853933494359
"876" -0.00914649698466285 -0.000721500721500722 0.110302571109441 -0.0253674550221506 0.979761869879919
"877" 0.988753316550643 -0.000721500721500722 0.249080572067584 1.98259870595093 0.0474122720448986
"878" 0.0936390818897599 -0.000721500721500722 0.165813771492698 0.23172896126452 0.816748535730586
"879" -0.0139625326612485 -0.000721500721500722 0.199120491722653 -0.0296731638796186 0.976327714615928
"880" 0.425330474372303 -0.000721500721500722 0.165813771492698 1.04629050500799 0.295426927867112
"881" 0.000765709774579844 -0.000721500721500722 0.165813771492698 0.00365226383624844 0.997085921551577
"882" 0.0709218956672082 -0.000721500721500722 0.142023257042731 0.190106266195749 0.849225859911151
"883" 0.517723294168099 -0.000721500721500722 0.199120491722653 1.16183522789595 0.245302401519636
"884" 0.625303970326006 -0.000721500721500722 0.142023257042731 1.66116307773249 0.0966806987834043
